Country,CountryCode,RegionID,RegionCode,Region,ResortID,ResortCode,Resort
United States of America,USA,8836,HYAN,Hyannis MA,10647,HYA,"Hyannis, MA"
United States of America,USA,8726,IDAH,Idaho Falls ID,10524,IDA,"Idaho Falls, ID"
United States of America,USA,8727,INDP,Independence KS,10525,IND,"Independence, KS"
United States of America,USA,8728,INDE,Independence MO,10526,IND,"Independence, MO"
United States of America,USA,8731,INDEP,Independence OH,10529,IND,"Independence, OH"
United States of America,USA,8737,INSH,Indian Shores FL,10535,INS,"Indian Shores, FL"
United States of America,USA,8740,INDW,Indian Wells CA,10538,IND,"Indian Wells, CA"
United States of America,USA,8743,INDI,Indiana IN,10540,IND,"Indiana, IN"
United States of America,USA,8745,INIX,Indiana PA,10543,IND,"Indiana, PA"
United States of America,USA,8749,INDII,Indianapolis IN,10547,IND,Indianapolis
United States of America,USA,8749,INDII,Indianapolis IN,10552,PLA,"Indianapolis International Airport, IN"
United States of America,USA,8755,INDX,Indianola MS,10557,IND,"Indianola, MS"
United States of America,USA,8758,INDD,Indio CA,10558,IND,"Indio, CA"
United States of America,USA,8759,INGS,Ingleside TX,10559,ING,"Ingleside, TX"
United States of America,USA,8761,IVER,Inver Grove Heights MN,10562,IVE,"Inver Grove Heights, MN"
United States of America,USA,8763,IWCY,Iowa City IA,10563,IOW,"Iowa City, IA"
United States of America,USA,8765,IRMO,Iron Mountain MI,10565,IRM,"Iron Mountain, MI"
United States of America,USA,8767,IRVI,Irvine CA,10567,IRV,"Irvine, CA"
United States of America,USA,8769,IRVIN,Irving TX,10569,IRV,"Irving, TX"
United States of America,USA,8772,ISLA,Islamorada FL,10572,ISL,"Islamorada, FL"
United States of America,USA,8775,ITHA,Ithaca NY,10575,ITH,"Ithaca, NY"
United States of America,USA,8177,JACS,Jackson Hole WY,9951,JAC,"Jackson Hole, WY"
United States of America,USA,8179,JAMI,Jackson MI,9953,JAM,"Jackson, MI"
United States of America,USA,8181,JACK,Jackson MS,9955,JAC,"Jackson, MS"
United States of America,USA,8183,JKSO,Jackson NH,9957,JAC,"Jackson, NH"
United States of America,USA,8185,JACT,Jackson TN,9959,JAC,"Jackson, TN"
United States of America,USA,8187,JACKS,Jackson WY,9961,JACKS,"Jackson, WY"
United States of America,USA,8191,JKVR,Jacksonville AR,9978,JKV,"Jacksonville, AR"
United States of America,USA,8205,JACKV,Jacksonville FL,9990,JAC,Jacksonville
United States of America,USA,8205,JACKV,Jacksonville FL,10000,JACK,"Jacksonville Beach, FL"
United States of America,USA,8205,JACKV,Jacksonville FL,10052,JAP,"Jacksonville Intl Airport, FL"
United States of America,USA,8205,JACKV,Jacksonville FL,10057,PON,"Ponte Vedra, FL"
United States of America,USA,8282,JACKI,Jacksonville IL,10065,JAC,"Jacksonville, IL"
United States of America,USA,8285,JACO,Jacksonville NC,10066,JAC,"Jacksonville, NC"
United States of America,USA,8288,JCKS,Jacksonville TX,10070,JCK,"Jacksonville, TX"
United States of America,USA,8289,JAMA,Jamaica NY,10071,JAM,"Jamaica, NY"
United States of America,USA,8292,JAME,Jamestown ND,10074,JAM,"Jamestown, ND"
United States of America,USA,8295,JMST,Jamestown NY,10076,JAM,"Jamestown, NY"
United States of America,USA,8300,JAMS,Jamestown RI,10085,JAM,"Jamestown, RI"
United States of America,USA,8306,JANE,Janesville WI,10087,JAN,"Janesville, WI"
United States of America,USA,8308,JSPR,Jasper AL,10090,JSP,"Jasper, AL"
United States of America,USA,8310,JAXX,Jasper IN,10092,JAS,"Jasper, IN"
United States of America,USA,8313,JEPR,Jasper TX,10095,JEP,"Jasper, TX"
United States of America,USA,8314,JEFF,Jefferson City MO,10097,JEF,"Jefferson City, MO"
United States of America,USA,8318,JEFS,Jeffersonville IN,10099,JEF,"Jeffersonville, IN"
United States of America,USA,8320,JFFV,Jeffersonville OH,10102,JFF,"Jeffersonville, OH"
United States of America,USA,8323,JEKY,Jekyll Island GA,10105,JEK,"Jekyll Island, GA"
United States of America,USA,8326,JNNN,Jennings LA,10108,HEN,"Jennings, LA"
United States of America,USA,8329,JOHC,Johnson City NY,10111,JOH,"Johnson City, NY"
United States of America,USA,8332,JOHN,Johnson City TN,10115,JOH,"Johnson City, TN"
United States of America,USA,8336,JHSC,Johnson City TX,10118,JHS,"Johnson City, TX"
United States of America,USA,8337,JHTW,Johnstown PA,10119,JHT,"Johnstown, PA"
United States of America,USA,8340,JOLI,Joliet IL,10121,JOL,"Joliet, IL"
United States of America,USA,8342,JONE,Jonesboro AR,10124,JON,"Jonesboro, AR"
United States of America,USA,8344,JNSB,Jonesboro GA,10126,JNS,"Jonesboro, GA"
United States of America,USA,8347,JNSV,Jonesville NC,10133,JNS,"Jonesville, NC"
United States of America,USA,8354,JOPL,Joplin MO,10136,JOP,"Joplin, MO"
United States of America,USA,8358,JUNC,Junction City KS,10141,JUN,"Junction City, KS"
United States of America,USA,8361,JUTI,Junction TX,10143,JUT,"Junction, TX"
United States of America,USA,8364,JUNU,Juneau AK,10146,JUN,"Juneau, AK"
United States of America,USA,8366,JUPT,Jupiter FL,10148,JUP,"Jupiter, FL"
United States of America,USA,8368,KALA,Kalamazoo MI,10149,KAL,"Kalamazoo, MI"
United States of America,USA,8370,KALI,Kalispell MT,10151,KAL,"Kalispell, MT"
United States of America,USA,8372,KANA,Kanab UT,10153,KAN,"Kanab, UT"
United States of America,USA,8373,KAKI,Kankakee IL,10154,KAN,"Kankakee, IL"
United States of America,USA,8375,KANS,Kansas City KS,10157,KAN,"Kansas City, KS"
United States of America,USA,8378,KANSA,Kansas City MO,10160,KAN,"Kansas City, MO"
United States of America,USA,8381,KATY,Katy TX,10163,KAT,"Katy, TX"
United States of America,USA,8383,KAU,Kauai HI,10165,KAP,Kapaa
United States of America,USA,8383,KAU,Kauai HI,10167,KOL,Koloa
United States of America,USA,8383,KAU,Kauai HI,10169,LIH,Lihue
United States of America,USA,8383,KAU,Kauai HI,10170,POI,Poipu
United States of America,USA,8383,KAU,Kauai HI,10172,PRI,Princeville
United States of America,USA,8383,KAU,Kauai HI,10174,WAI,Waimea
United States of America,USA,8388,KAYE,Kayenta AZ,10176,KAY,"Kayenta, AZ"
United States of America,USA,8391,KXXX,Kearney MO,10180,KEA,"Kearney, MO"
United States of America,USA,8395,KEAR,Kearney NE,10183,KEA,"Kearney, NE"
United States of America,USA,8398,KEEN,Keene NH,10186,KEE,"Keene, NH"
United States of America,USA,8402,KENY,Kenly NC,10190,KEN,"Kenly, NC"
United States of America,USA,8405,KENB,Kennebunkport ME,10193,KEN,"Kennebunkport, ME"
United States of America,USA,8407,KENN,Kenner LA,10195,KEN,"Kenner, LA"
United States of America,USA,8410,KENE,Kennesaw GA,10198,KEN,"Kennesaw, GA"
United States of America,USA,8413,KNNE,Kennett Square PA,10203,KEN,"Kennett Square, PA"
United States of America,USA,8418,KENNE,Kennewick WA,10207,KEN,"Kennewick, WA"
United States of America,USA,8481,KNSH,Kenosha WI,10269,KEN,"Kenosha, WI"
United States of America,USA,8483,KNTE,Kent OH,10271,KNT,"Kent, OH"
United States of America,USA,8485,KENW,Kent WA,10273,KEN,"Kent, WA"
United States of America,USA,8487,KEKU,Keokuk IA,10275,KEO,"Keokuk, IA"
United States of America,USA,8488,KERX,Kernersville NC,10276,KER,"Kernersville, NC"
United States of America,USA,8489,KERV,Kerville TX,10277,KERV,"Kerville, TX"
United States of America,USA,8490,KTCZ,Ketchikan AK,10278,KET,"Ketchikan, AK"
United States of America,USA,8491,KTCH,Ketchum ID,10279,KET,"Ketchum, ID"
United States of America,USA,8493,KEY,Key Largo FL,10281,KEY,"Key Largo, FL"
United States of America,USA,8495,KEYW,Key West FL,10284,KEY,"Key West, FL"
United States of America,USA,8499,KEYS,Keystone CO,10287,KEY,"Keystone, CO"
United States of America,USA,8501,KYST,Keystone SD,10289,KYS,"Keystone, SD"
United States of America,USA,8503,KGTX,Kilgore TX,10291,KGT,"Kilgore, TX"
United States of America,USA,8505,KILD,Kill Devil Hills NC,10293,KIL,"Kill Devil Hills, NC"
United States of America,USA,8508,KILE,Killeen TX,10295,KIL,"Killeen, TX"
United States of America,USA,8509,KLLI,Killington VT,10299,KIL,"Killington, VT"
United States of America,USA,8513,KIMB,Kimball NE,10301,KIM,"Kimball, NE"
United States of America,USA,8514,KINGO,King of Prussia PA,10302,KIN,"King of Prussia, PA"
United States of America,USA,8516,KINM,Kingman AZ,10303,KIN,"Kingman, AZ"
United States of America,USA,8518,KCNP,Kings Canyon National Park CA,10305,KCN,"Kings Canyon National Park, CA"
United States of America,USA,8519,KGMT,Kings Mountain NC,10307,KGM,"Kings Mountain, NC"
United States of America,USA,8522,KBGS,Kingsburg CA,10310,KIN,"Kingsburg, CA"
United States of America,USA,8524,KING,Kingsland GA,10311,KIN,"Kingsland, GA"
United States of America,USA,8526,KINP,Kingsport TN,10313,KIN,"Kingsport, TN"
United States of America,USA,8527,KINV,Kingsville TX,10315,KIN,"Kingsville, TX"
United States of America,USA,8529,KION,Kinston NC,10317,KIO,"Kinston, NC"
United States of America,USA,8531,KIRK,Kirkland WA,10319,KIR,"Kirkland, WA"
United States of America,USA,8533,KIVL,Kirksville MO,10321,KIV,"Kirksville, MO"
United States of America,USA,8535,KITT,Kitty Hawk NC,10323,KIT,"Kitty Hawk, NC"
United States of America,USA,8537,KLAM,Klamath Falls OR,10324,KLA,"Klamath Falls, OR"
United States of America,USA,8538,KNOX,Knoxville TN,10326,KNO,"Knoxville, TN"
United States of America,USA,8539,KDKT,Kodak TN,10327,KDK,"Kodak, TN"
United States of America,USA,8540,KOKO,Kokomo IN,10328,KOK,"Kokomo, IN"
United States of America,USA,8494,LACR,La Crosse WI,10282,LAC,"La Crosse, WI"
United States of America,USA,8496,GRDE,La Grande OR,10283,GRD,"La Grande, OR"
United States of America,USA,8497,LAGR,La Grange GA,10285,LAG,"La Grange, GA"
United States of America,USA,8498,GRAY,La Grange TX,10286,GRA,"La Grange, TX"
United States of America,USA,8500,LAJO,La Jolla CA,10288,LA,"La Jolla, CA"
United States of America,USA,8502,LMSA,La Mesa CA,10290,LMS,"La Mesa, CA"
United States of America,USA,8504,LAPO,La Porte IN,10292,LAP,"La Porte, IN"
United States of America,USA,8507,LAPOR,La Porte TX,10296,LA,"La Porte, TX"
United States of America,USA,8510,VERG,La Vergne TN,10297,VER,"La Vergne, TN"
United States of America,USA,8511,LACE,Lacey WA,10298,LAC,"Lacey, WA"
United States of America,USA,8512,LAFA,Lafayette IN,10300,LAF,"Lafayette, IN"
United States of America,USA,8515,LAFAY,Lafayette LA,10304,LAF,"Lafayette, LA"
United States of America,USA,8517,LAGU,Laguna Beach CA,10306,LAG,"Laguna Beach, CA"
United States of America,USA,8520,LGNX,Laguna Hills CA,10308,LAG,"Laguna Hills, CA"
United States of America,USA,8521,LAKE,Lake Charles LA,10309,LAK,"Lake Charles, LA"
United States of America,USA,8523,LAKC,Lake City FL,10312,LAK,"Lake City, FL"
United States of America,USA,8525,LKCI,Lake City SC,10314,LAK,"Lake City, SC"
United States of America,USA,8528,LAKX,Lake Elsinore CA,10316,LAK,"Lake Elsinore, CA"
United States of America,USA,8530,LFOR,Lake Forest CA,10318,LFO,"Lake Forest, CA"
United States of America,USA,8532,LAGE,Lake Geneva WI,10320,LAG,"Lake Geneva, WI"
United States of America,USA,8534,LAKG,Lake George NY,10322,LAK,"Lake George, NY"
United States of America,USA,8536,LAKEH,Lake Havasu City AZ,10325,LAK,"Lake Havasu City, AZ"
United States of America,USA,8541,LAKEV,Lake Havasu UT,10329,LAK,"Lake Havasu, UT"
United States of America,USA,8542,LJKC,Lake Jackson TX,10330,LAK,"Lake Jackson, TX"
United States of America,USA,8543,LAKEM,Lake Mary FL,10331,LAK,"Lake Mary, FL"
United States of America,USA,8548,LAKO,Lake Oswego OR,10336,LAK,"Lake Oswego, OR"
United States of America,USA,8551,LKPL,Lake Placid FL,10339,LKP,"Lake Placid, FL"
United States of America,USA,8553,LAKEP,Lake Placid NY,10342,LAK,"Lake Placid, NY"
United States of America,USA,8557,LAKEPO,Lake Powell AZ,10345,LAK,"Lake Powell, AZ"
United States of America,USA,8559,LAKET,Lake Tahoe NV,10348,LAK,"Lake Tahoe, NV"
United States of America,USA,8562,LAKEL,Lakeland FL,10350,LAK,"Lakeland, FL"
United States of America,USA,8565,LAKEW,Lakeway TX,10353,LAK,"Lakeway, TX"
United States of America,USA,8568,LAKEWO,Lakewood CO,10357,LAK,"Lakewood, CO"
United States of America,USA,8573,LKWD,Lakewood NJ,10361,LAK,"Lakewood, NJ"
United States of America,USA,8575,LKOH,Lakewood OH,10363,LKO,"Lakewood, OH"
United States of America,USA,8577,LKWZ,Lakewood WA,10365,LAK,"Lakewood, WA"
United States of America,USA,8579,LAMIX,Lamar CO,10367,LAM,"Lamar, CO"
United States of America,USA,8582,LANC,Lancaster CA,10371,LAN,"Lancaster, CA"
United States of America,USA,8586,LAIY,Lancaster OH,10373,LAN,"Lancaster, OH"
United States of America,USA,8587,LANCA,Lancaster PA,10375,LAN,"Lancaster, PA"
United States of America,USA,8592,LANX,Lanett AL,10380,LAN,"Lanett, AL"
United States of America,USA,8595,LNSD,Lansdale PA,10383,LNS,"Lansdale, PA"
United States of America,USA,8598,LSNG,Lansing IL,10386,LSN,"Lansing, IL"
United States of America,USA,8600,LANS,Lansing MI,10388,LAN,"Lansing, MI"
United States of America,USA,8602,LAXX,Lantana FL,10390,LAN,"Lantana, FL"
United States of America,USA,8605,LAPL,Laplace LA,10393,LAP,"Laplace, LA"
United States of America,USA,8607,LARA,Laramie WY,10395,LAR,"Laramie, WY"
United States of America,USA,8609,LARE,Laredo TX,10397,LAR,"Laredo, TX"
United States of America,USA,8612,LAS,Las Cruces NM,10400,LAS,"Las Cruces, NM"
United States of America,USA,8614,LASV,Las Vegas NM,10403,LAS,"Las Vegas, NM"
United States of America,USA,8617,LASVE,Las Vegas NV,10405,DOW,Downtown Las Vegas
United States of America,USA,8617,LASVE,Las Vegas NV,10406,HEN,Henderson
United States of America,USA,8617,LASVE,Las Vegas NV,10409,LAS,Las Vegas McCarran Airport
United States of America,USA,8617,LASVE,Las Vegas NV,10411,LASV,Las Vegas vicinity
United States of America,USA,8617,LASVE,Las Vegas NV,10413,NOR,North Las Vegas
United States of America,USA,8617,LASVE,Las Vegas NV,10416,OFF,Off Strip
United States of America,USA,8617,LASVE,Las Vegas NV,10418,SOU,South - West Las Vegas
United States of America,USA,8617,LASVE,Las Vegas NV,10420,SUM,Summerlin
United States of America,USA,8617,LASVE,Las Vegas NV,10421,THE,The Strip
United States of America,USA,8627,LATH,Latham NY,10423,LAT,"Latham, NY"
United States of America,USA,8629,LATR,Lathrop CA,10424,LAT,"Lathrop, CA"
United States of America,USA,8630,LARX,Latrobe PA,10426,LAT,"Latrobe, PA"
United States of America,USA,8631,LAUG,Laughlin NV,10429,LAU,"Laughlin, NV"
United States of America,USA,8632,LARL,Laurel MD,10430,LAU,"Laurel, MD"
United States of America,USA,8634,LAUR,Laurel MS,10432,LAU,"Laurel, MS"
United States of America,USA,8636,LAVY,Lavonia GA,10434,LAV,"Lavonia, GA"
United States of America,USA,8638,LAWR,Lawrence KS,10437,LAW,"Lawrence, KS"
United States of America,USA,8640,LWRC,Lawrenceville GA,10438,LAW,"Lawrenceville, GA"
United States of America,USA,8641,LAWT,Lawton OK,10439,LAW,"Lawton, OK"
United States of America,USA,8644,LAYT,Layton UT,10442,LAY,"Layton, UT"
United States of America,USA,8646,LMIX,Le Mars IA,10444,LEM,"Le Mars, IA"
United States of America,USA,8649,LROY,Le Roy IL,10447,LRO,"Le Roy, IL"
United States of America,USA,8651,LEBA,Lebanon IN,10449,LEB,"Lebanon, IN"
United States of America,USA,8654,LBNN,Lebanon TN,10451,LEB,"Lebanon, TN"
United States of America,USA,8657,LBHN,Lebanon/Hanover NH,10456,LBH,"Lebanon/Hanover, NH"
United States of America,USA,8661,LEEV,Lee Vining CA,10459,LEE,"Lee Vining, CA"
United States of America,USA,8663,LESB,Leesburg FL,10461,LEE,"Leesburg, FL"
United States of America,USA,8666,LEES,Leesburg VA,10464,LEE,"Leesburg, VA"
United States of America,USA,8669,LESV,Leesville LA,10467,LES,"Leesville, LA"
United States of America,USA,8672,LHIG,Lehighton PA,10470,LHI,"Lehighton, PA"
United States of America,USA,8674,LOOO,Lemoore CA,10472,LEM,"Lemoore, CA"
United States of America,USA,8677,LENE,Lenexa KS,10475,LEN,"Lenexa, KS"
United States of America,USA,8681,LNOX,Lenox MA,10479,LNO,"Lenox, MA"
United States of America,USA,8686,LWSR,Lewisburg PA,10484,LWS,"Lewisburg, PA"
United States of America,USA,8688,LWSB,Lewisburg WV,10486,LWS,"Lewisburg, WV"
United States of America,USA,8690,LWIS,Lewiston ID,10488,LWS,"Lewiston, ID"
United States of America,USA,8691,LEWI,Lewisville TX,10489,LEW,"Lewisville, TX"
United States of America,USA,8694,LEXZ,Lexington Park MD,10492,LEX,"Lexington Park, MD"
United States of America,USA,8696,LEXI,Lexington KY,10495,LEX,"Lexington, KY"
United States of America,USA,8700,LEXY,Lexington ME,10498,LEX,"Lexington, ME"
United States of America,USA,8703,LXNE,Lexington NE,10501,LXN,"Lexington, NE"
United States of America,USA,8707,LXSC,Lexington SC,10505,LXS,"Lexington, SC"
United States of America,USA,8711,LEXIN,Lexington VA,10509,LEX,"Lexington, VA"
United States of America,USA,8729,LIRL,Liberal KS,10527,LIR,"Liberal, KS"
United States of America,USA,8730,LIBIX,Liberty Lake WA,10528,LIB,"Liberty Lake, WA"
United States of America,USA,8732,LIIX,Libertyville IL,10530,LIB,"Libertyville, IL"
United States of America,USA,8733,LIMO,Lima OH,10531,LIM,"Lima, OH"
United States of America,USA,8734,LMON,Limon CO,10532,LMO,"Limon, CO"
United States of America,USA,8736,LOLN,Lincoln City OR,10534,LOL,"Lincoln City, OR"
United States of America,USA,8739,LINO,Lincoln IL,10537,LIN,"Lincoln, IL"
United States of America,USA,8742,LINC,Lincoln NE,10541,LIN,"Lincoln, NE"
United States of America,USA,8746,LINCO,Lincoln NH,10545,LIN,"Lincoln, NH"
United States of America,USA,8748,LINCH,Lincolnshire IL,10546,LIN,"Lincolnshire, IL"
United States of America,USA,8750,LINY,Lincolnton NC,10548,LIN,"Lincolnton, NC"
United States of America,USA,8751,LNDN,Linden NJ,10549,LIN,"Linden, NJ"
United States of America,USA,8752,LINT,Linthicum MD,10550,LIN,"Linthicum, MD"
United States of America,USA,8753,LISL,Lisle IL,10551,LIS,"Lisle, IL"
United States of America,USA,8754,LITX,Lithonia GA,10553,LIT,"Lithonia, GA"
United States of America,USA,8756,LTLEF,Little Falls MN,10554,LTL,"Little Falls, MN"
United States of America,USA,8757,LITT,Little Rock AR,10555,LIT,Little Rock
United States of America,USA,8757,LITT,Little Rock AR,10556,NOR,North Little Rock
United States of America,USA,8760,LITO,Littleton CO,10560,LIT,"Littleton, CO"
United States of America,USA,8762,LTTN,Littleton NH,10561,LTT,"Littleton, NH"
United States of America,USA,8764,LIVE,Livermore CA,10564,LIV,"Livermore, CA"
United States of America,USA,8766,LIVER,Liverpool NY,10566,LIV,"Liverpool, NY"
United States of America,USA,8768,LIVS,Livingston MT,10568,LIV,"Livingston, MT"
United States of America,USA,8770,LIVN,Livingston TX,10570,LIV,"Livingston, TX"
United States of America,USA,8773,LIVO,Livonia MI,10573,LIV,"Livonia, MI"
United States of America,USA,8776,LOCX,Locust Grove GA,10576,LOC,"Locust Grove, GA"
United States of America,USA,8777,LGOK,Locust Grove OK,10577,LGO,"Locust Grove, OK"
United States of America,USA,8778,LODC,Lodi CA,10578,LOD,"Lodi, CA"
United States of America,USA,8779,LOGN,Logan UT,10579,LOG,"Logan, UT"
United States of America,USA,8780,LOGA,Logan WV,10580,LOG,"Logan, WV"
United States of America,USA,8781,LOGY,Logansport IN,10581,LOG,"Logansport, IN"
United States of America,USA,8782,LOMB,Lombard IL,10582,LOM,"Lombard, IL"
United States of America,USA,8783,LOMP,Lompoc CA,10583,LOM,"Lompoc, CA"
United States of America,USA,8784,LDKY,London KY,10584,LDK,"London, KY"
United States of America,USA,8785,LNDO,Londonderry NH,10585,LON,"Londonderry, NH"
United States of America,USA,8786,LNPN,Lone Pine CA,10586,LNP,"Lone Pine, CA"
United States of America,USA,8788,LONG,Long Island NY,10588,LON,Long Island
United States of America,USA,8788,LONG,Long Island NY,10589,LONR,Long Island City
United States of America,USA,8793,LONGB,Longboat Key FL,10594,LON,"Longboat Key, FL"
United States of America,USA,8798,LNGM,Longmont CO,10600,LON,"Longmont, CO"
United States of America,USA,8804,LONGV,Longview TX,10606,LON,"Longview, TX"
United States of America,USA,8808,LOKE,Lonoke AR,10609,LOK,"Lonoke, AR"
United States of America,USA,8809,LORY,Lordsburg NM,10610,LOR,"Lordsburg, NM"
United States of America,USA,8811,LSLM,Los Alamos NM,10612,LSL,"Los Alamos, NM"
United States of America,USA,8813,LOSA,Los Angeles Beach Cities CA,10614,EL,El Segundo
United States of America,USA,8813,LOSA,Los Angeles Beach Cities CA,10615,LON,Long Beach
United States of America,USA,8813,LOSA,Los Angeles Beach Cities CA,10617,MAN,Manhattan Beach
United States of America,USA,8813,LOSA,Los Angeles Beach Cities CA,10618,MAR,Marina Del Rey
United States of America,USA,8813,LOSA,Los Angeles Beach Cities CA,10619,RED,Redondo Beach
United States of America,USA,8815,LOSAN,Los Angeles CA,10620,BUR,Burbank
United States of America,USA,8815,LOSAN,Los Angeles CA,10621,COM,Commerce & East LA
United States of America,USA,8815,LOSAN,Los Angeles CA,10622,DOW,Downtown Los Angeles
United States of America,USA,8815,LOSAN,Los Angeles CA,10623,HOL,Hollywood & Beverly Hills
United States of America,USA,8815,LOSAN,Los Angeles CA,10624,LOSA,Los Angeles Airport Area (LAX)
United States of America,USA,8815,LOSAN,Los Angeles CA,10625,LOSV,Los Angeles vicinity
United States of America,USA,8815,LOSAN,Los Angeles CA,10626,SAN,Santa Monica
United States of America,USA,8816,LOUI,Louisville CO,10627,LOU,"Louisville, CO"
United States of America,USA,8817,LOUIS,Louisville KY,10628,LOU,"Louisville, KY"
United States of America,USA,8818,LOVE,Loveland CO,10629,LOV,"Loveland, CO"
United States of America,USA,8819,LOWW,Lowell MA,10630,LOW,"Lowell, MA"
United States of America,USA,8820,LUBB,Lubbock TX,10631,LUB,"Lubbock, TX"
United States of America,USA,8821,LDGT,Ludington MI,10632,LDG,"Ludington, MI"
United States of America,USA,8822,LUFK,Lufkin TX,10633,LUF,"Lufkin, TX"
United States of America,USA,8823,LUMB,Lumberton NC,10634,LUM,"Lumberton, NC"
United States of America,USA,8824,LURY,Luray VA,10635,LUR,"Luray, VA"
United States of America,USA,8825,LYNC,Lynchburg VA,10636,LYN,"Lynchburg, VA"
United States of America,USA,8827,LNDH,Lyndhurst NJ,10638,LYN,"Lyndhurst, NJ"
United States of America,USA,8828,LNNW,Lynnwood WA,10639,LNN,"Lynnwood, WA"
United States of America,USA,7083,MCDH,Macedonia OH,8772,MCD,"Macedonia, OH"
United States of America,USA,7094,MACK,Mackinaw City MI,8780,MACK,"Mackinaw City, MI"
United States of America,USA,7104,MACO,Macomb IL,8784,MAC,"Macomb, IL"
United States of America,USA,7108,MACON,Macon GA,8789,MAC,"Macon, GA"
United States of America,USA,7111,MADE,Madeira Beach FL,8791,MAD,"Madeira Beach, FL"
United States of America,USA,7114,MADER,Madera CA,8794,MAD,"Madera, CA"
United States of America,USA,7116,MISO,Madison AL,8797,MIS,"Madison, AL"
United States of America,USA,7119,MADX,Madison FL,8799,MAD,"Madison, FL"
United States of America,USA,7121,MADI,Madison GA,8801,MAD,"Madison, GA"
United States of America,USA,7123,MADS,Madison IN,8802,MAD,"Madison, IN"
United States of America,USA,7125,MDIS,Madison MS,8805,MAD,"Madison, MS"
United States of America,USA,7127,MADIS,Madison WI,8807,MAD,"Madison, WI"
United States of America,USA,7128,MADV,Madisonville KY,8808,MAD,"Madisonville, KY"
United States of America,USA,7129,MAGY,Maggie Valley NC,8809,MAG,"Maggie Valley, NC"
United States of America,USA,7131,MHWH,Mahwah NJ,8811,MHW,"Mahwah, NJ"
United States of America,USA,7132,MALV,Malvern PA,8812,MAL,"Malvern, PA"
United States of America,USA,7133,MAMM,Mammoth Lakes CA,8813,MAM,"Mammoth Lakes, CA"
United States of America,USA,7136,MANS,Manassas VA,8816,MAN,"Manassas, VA"
United States of America,USA,7140,MANC,Manchester NH,8820,MAC,Manchester
United States of America,USA,7140,MANC,Manchester NH,8826,MAN,Manchester Airport
United States of America,USA,7149,MCTN,Manchester TN,8830,MCT,"Manchester, TN"
United States of America,USA,7150,MHTT,Manhattan KS,8831,MHT,"Manhattan, KS"
United States of America,USA,7151,MNSE,Manistee MI,8832,MNS,"Manistee, MI"
United States of America,USA,7152,MANT,Manitowoc WI,8833,MAN,"Manitowoc, WI"
United States of America,USA,7153,MANK,Mankato MN,8834,MAN,"Mankato, MN"
United States of America,USA,7154,MNNS,Manning SC,8835,MNN,"Manning, SC"
United States of America,USA,7156,MSFL,Mansfield LA,8837,MSF,"Mansfield, LA"
United States of America,USA,7158,MASF,Mansfield MA,8839,MAN,"Mansfield, MA"
United States of America,USA,7160,MNSF,Mansfield OH,8841,MAN,"Mansfield, OH"
United States of America,USA,7163,MTXS,Mansfield TX,8844,MTX,"Mansfield, TX"
United States of America,USA,7165,MATC,Manteca CA,8846,MAT,"Manteca, CA"
United States of America,USA,7167,MAPL,Maple Grove MN,8848,MAP,"Maple Grove, MN"
United States of America,USA,7169,MAAZ,Marana AZ,8850,MAA,"Marana, AZ"
United States of America,USA,7170,MRTH,Marathon FL,8851,MAR,"Marathon, FL"
United States of America,USA,7171,MARB,Marble Falls TX,8852,MAR,"Marble Falls, TX"
United States of America,USA,7173,MARC,Marco Island FL,8854,MAR,"Marco Island, FL"
United States of America,USA,7175,MARN,Marianna FL,8856,MAR,"Marianna, FL"
United States of America,USA,7177,MARI,Marietta GA,8857,MAR,"Marietta, GA"
United States of America,USA,7178,MRNN,Marina CA,8859,MRN,"Marina, CA"
United States of America,USA,7181,MRIT,Marinette WI,8862,MRI,"Marinette, WI"
United States of America,USA,7183,MARO,Marion IL,8863,MAR,"Marion, IL"
United States of America,USA,7184,MRON,Marion IN,8864,MRO,"Marion, IN"
United States of America,USA,7185,MROH,Marion OH,8866,MRO,"Marion, OH"
United States of America,USA,7187,MARL,Marlborough MA,8867,MAR,"Marlborough, MA"
United States of America,USA,7189,MARQ,Marquette MI,8870,MAR,"Marquette, MI"
United States of America,USA,7191,MARS,Marshall TX,8872,MAR,"Marshall, TX"
United States of America,USA,7241,MSHA,Marshalltown IA,8925,MSH,"Marshalltown, IA"
United States of America,USA,7243,MRSH,Marshfield WI,8927,MRS,"Marshfield, WI"
United States of America,USA,7245,MRTZ,Martinez CA,8929,MRT,"Martinez, CA"
United States of America,USA,7246,MART,Martinsburgh WV,8930,MAR,"Martinsburgh, WV"
United States of America,USA,7247,MRTN,Martinsville IN,8931,MAR,"Martinsville, IN"
United States of America,USA,7248,MARY,Marysville CA,8932,MAR,"Marysville, CA"
United States of America,USA,7249,MYSV,Marysville OH,8933,MYS,"Marysville, OH"
United States of America,USA,7250,MACI,Mason City IA,8934,MAC,"Mason City, IA"
United States of America,USA,7251,MASO,Mason OH,8935,MAS,"Mason, OH"
United States of America,USA,7252,MSPH,Maspeth NY,8936,MSP,"Maspeth, NY"
United States of America,USA,7253,MATT,Matthews NC,8937,MAT,"Matthews, NC"
United States of America,USA,7254,MTTO,Mattoon IL,8938,MTT,"Mattoon, IL"
United States of America,USA,7255,MAUI,Maui Island HI,8939,HAN,Hana
United States of America,USA,7255,MAUI,Maui Island HI,8940,KAA,Kaanapali
